index	crossid	plantid	death.date	firstflower.date	use.alive.flowered	alive	use.firstflower	flowered	saved.1	saved.2	sampled.VOC	biomass.inflo	biomass.firstinflo	use.fib	delay	firstinflo.collect.date	firstinflo.weigh.date	firstinflo.biomass.mg	comments.fib	comments.SS	comments.JP.SGW	firstflower	mompop	momid	momsp	dadpop	dadid	dadsp	crosstype	cross	full	sxc	sxcxm	mompid	smompop
1515	180	4	NA	2016-09-22	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-09-27	2017-08-18	667.5	NA	NA	NA	196	904WPG	5	kaal	892WKG	3	kaal	between	KK	904-5 x 892-3	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1516	180	5	NA	2016-09-13	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-09-18	2017-09-05	964.6	NA	NA	NA	187	904WPG	5	kaal	892WKG	3	kaal	between	KK	904-5 x 892-3	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1517	180	6	NA	2016-10-18	yes	TRUE	yes	TRUE	no	no	no	no	yes	yes	7	2016-10-25	2017-08-07	284.7	NA	NA	NA	222	904WPG	5	kaal	892WKG	3	kaal	between	KK	904-5 x 892-3	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1518	180	7	NA	NA	yes	TRUE	no	TRUE	no	no	no	yes	no	NA	NA	NA	NA	NA	NA	""inflo broken, not scored""	NA	NA	904WPG	5	kaal	892WKG	3	kaal	between	KK	904-5 x 892-3	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1519	180	8	NA	2016-09-22	yes	TRUE	yes	TRUE	no	no	no	no	yes	yes	3	2016-09-25	2017-08-18	508.5	NA	NA	NA	196	904WPG	5	kaal	892WKG	3	kaal	between	KK	904-5 x 892-3	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1520	180	9	NA	2016-10-04	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-10-06	2017-08-23	655.1	NA	NA	NA	208	904WPG	5	kaal	892WKG	3	kaal	between	KK	904-5 x 892-3	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1521	180	10	NA	2016-09-13	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-09-15	2017-08-17	253.5	NA	NA	NA	187	904WPG	5	kaal	892WKG	3	kaal	between	KK	904-5 x 892-3	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1522	180	11	NA	NA	yes	TRUE	missed	TRUE	no	no	no	yes	no	NA	NA	NA	NA	NA	NA	MISSED	NA	NA	904WPG	5	kaal	892WKG	3	kaal	between	KK	904-5 x 892-3	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1523	180	12	NA	2016-09-08	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	3	2016-09-11	2017-08-18	643.2	NA	NA	NA	182	904WPG	5	kaal	892WKG	3	kaal	between	KK	904-5 x 892-3	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1524	180	13	NA	2016-09-18	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-09-20	2017-08-29	791.8	NA	NA	NA	192	904WPG	5	kaal	892WKG	3	kaal	between	KK	904-5 x 892-3	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1526	181	1	NA	2016-09-01	yes	TRUE	yes	TRUE	no	yes	no	no	yes	yes	3	2016-09-04	2017-10-23	417.9	NA	NA	NA	175	904WPG	5	kaal	892WKG	4	kaal	between	KK	904-5 x 892-4	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1527	181	2	NA	2016-08-21	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-08-23	2017-08-08	720.1	NA	NA	NA	164	904WPG	5	kaal	892WKG	4	kaal	between	KK	904-5 x 892-4	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1528	181	3	NA	2016-09-08	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	3	2016-09-11	2017-08-18	576.4	NA	NA	NA	182	904WPG	5	kaal	892WKG	4	kaal	between	KK	904-5 x 892-4	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1529	181	4	NA	2016-09-08	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-09-13	2017-07-28	564	NA	NA	NA	182	904WPG	5	kaal	892WKG	4	kaal	between	KK	904-5 x 892-4	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1530	181	5	NA	2016-08-14	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-08-16	2017-08-04	567.5	NA	NA	NA	157	904WPG	5	kaal	892WKG	4	kaal	between	KK	904-5 x 892-4	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1531	181	6	NA	NA	yes	TRUE	missed	TRUE	no	no	no	yes	yes	yes	NA	2016-09-04	2017-10-23	353.2	NA	MISSED	NA	NA	904WPG	5	kaal	892WKG	4	kaal	between	KK	904-5 x 892-4	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1532	181	7	NA	2016-10-18	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	12	2016-10-30	2017-08-23	1504.1	""picked too late?""	NA	NA	222	904WPG	5	kaal	892WKG	4	kaal	between	KK	904-5 x 892-4	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1533	181	8	NA	2016-09-13	yes	TRUE	yes	TRUE	no	no	no	no	yes	yes	5	2016-09-18	2017-08-31	604	NA	NA	NA	187	904WPG	5	kaal	892WKG	4	kaal	between	KK	904-5 x 892-4	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1534	181	9	NA	NA	yes	TRUE	missed	TRUE	no	no	no	yes	yes	yes	NA	2016-09-11	2017-08-17	562.4	no collection date written	MISSED	NA	NA	904WPG	5	kaal	892WKG	4	kaal	between	KK	904-5 x 892-4	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1535	181	10	NA	2016-09-11	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-09-13	2017-07-27	281.7	NA	NA	NA	185	904WPG	5	kaal	892WKG	4	kaal	between	KK	904-5 x 892-4	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1536	181	11	NA	2016-08-30	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-09-04	2017-10-27	442.2	NA	NA	NA	173	904WPG	5	kaal	892WKG	4	kaal	between	KK	904-5 x 892-4	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1537	181	12	NA	2016-09-01	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	3	2016-09-04	2017-10-30	583.2	NA	NA	NA	175	904WPG	5	kaal	892WKG	4	kaal	between	KK	904-5 x 892-4	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1538	181	13	NA	2016-08-14	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	4	2016-08-18	2017-11-14	373.8	NA	NA	NA	157	904WPG	5	kaal	892WKG	4	kaal	between	KK	904-5 x 892-4	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1539	181	14	NA	NA	yes	TRUE	no	TRUE	no	no	no	yes	no	NA	NA	NA	NA	NA	NA	""broken""?	NA	NA	904WPG	5	kaal	892WKG	4	kaal	between	KK	904-5 x 892-4	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1541	182	1	NA	2016-09-22	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-09-27	2017-08-18	291.1	NA	NA	NA	196	904WPG	5	kaal	892WKG	5	kaal	between	KK	904-5 x 892-5	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1542	182	2	NA	2016-10-25	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-10-30	2017-08-09	543.9	NA	NA	NA	229	904WPG	5	kaal	892WKG	5	kaal	between	KK	904-5 x 892-5	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1543	182	3	NA	2016-09-18	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-09-20	2017-09-12	511.9	NA	NA	NA	192	904WPG	5	kaal	892WKG	5	kaal	between	KK	904-5 x 892-5	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1544	182	4	NA	2016-10-25	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-10-27	2017-08-07	806.6	NA	NA	NA	229	904WPG	5	kaal	892WKG	5	kaal	between	KK	904-5 x 892-5	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1545	182	5	NA	2016-08-28	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	4	2016-09-01	2017-11-17	633.8	NA	NA	NA	171	904WPG	5	kaal	892WKG	5	kaal	between	KK	904-5 x 892-5	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1546	182	6	NA	2016-09-11	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-09-13	2017-07-27	779.6	NA	NA	NA	185	904WPG	5	kaal	892WKG	5	kaal	between	KK	904-5 x 892-5	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1547	182	7	NA	2016-08-28	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	4	2016-09-01	2017-11-17	535.7	NA	NA	NA	171	904WPG	5	kaal	892WKG	5	kaal	between	KK	904-5 x 892-5	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1548	182	8	NA	2016-09-11	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	4	2016-09-15	2017-08-17	520.2	NA	NA	NA	185	904WPG	5	kaal	892WKG	5	kaal	between	KK	904-5 x 892-5	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1549	182	9	NA	2016-09-13	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-09-15	2017-08-17	816.3	NA	NA	NA	187	904WPG	5	kaal	892WKG	5	kaal	between	KK	904-5 x 892-5	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1550	182	10	NA	2016-10-18	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	7	2016-10-25	2017-08-07	448.7	NA	NA	NA	222	904WPG	5	kaal	892WKG	5	kaal	between	KK	904-5 x 892-5	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1551	182	11	NA	2016-09-20	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-09-22	2017-09-12	915.6	NA	NA	NA	194	904WPG	5	kaal	892WKG	5	kaal	between	KK	904-5 x 892-5	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1552	182	12	NA	2016-09-04	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	4	2016-09-08	2017-08-18	356.3	NA	NA	NA	178	904WPG	5	kaal	892WKG	5	kaal	between	KK	904-5 x 892-5	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1553	182	13	NA	2016-10-09	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	4	2016-10-13	2017-08-18	888.6	NA	NA	NA	213	904WPG	5	kaal	892WKG	5	kaal	between	KK	904-5 x 892-5	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1554	182	14	NA	2016-08-23	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-08-28	2017-08-03	662.7	NA	NA	NA	166	904WPG	5	kaal	892WKG	5	kaal	between	KK	904-5 x 892-5	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1555	182	15	NA	2016-09-27	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-10-02	2017-08-23	588.5	no collection date written	NA	NA	201	904WPG	5	kaal	892WKG	5	kaal	between	KK	904-5 x 892-5	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1556	182	16	NA	2016-08-28	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	4	2016-09-01	2017-11-08	613.9	NA	NA	NA	171	904WPG	5	kaal	892WKG	5	kaal	between	KK	904-5 x 892-5	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1557	182	17	NA	2016-09-20	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-09-25	2017-09-05	1106	NA	NA	NA	194	904WPG	5	kaal	892WKG	5	kaal	between	KK	904-5 x 892-5	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1558	182	18	NA	2016-08-28	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-08-30	2017-07-31	934.3	NA	NA	NA	171	904WPG	5	kaal	892WKG	5	kaal	between	KK	904-5 x 892-5	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1559	182	19	NA	2016-09-27	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-09-29	2017-09-19	316.9	NA	NA	NA	201	904WPG	5	kaal	892WKG	5	kaal	between	KK	904-5 x 892-5	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1560	182	20	NA	2016-09-13	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-09-18	2017-09-05	564.3	NA	NA	NA	187	904WPG	5	kaal	892WKG	5	kaal	between	KK	904-5 x 892-5	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1562	183	1	2016-06-22	NA	yes	FALSE	no	FALSE	no	no	no	no	no	NA	NA	NA	NA	NA	NA	DEAD	NA	NA	904WPG	5	kaal	904WPG	2	kaal	within	KK	904-5 x 904-2	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1563	183	2	NA	2016-08-28	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-08-30	2017-07-31	856.6	NA	NA	NA	171	904WPG	5	kaal	904WPG	2	kaal	within	KK	904-5 x 904-2	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1564	183	3	NA	2016-09-04	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	7	2016-09-11	2017-08-17	402.6	NA	NA	NA	178	904WPG	5	kaal	904WPG	2	kaal	within	KK	904-5 x 904-2	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1565	183	4	NA	2016-09-01	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	3	2016-09-04	2017-10-23	407	NA	NA	NA	175	904WPG	5	kaal	904WPG	2	kaal	within	KK	904-5 x 904-2	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1566	183	5	NA	NA	yes	TRUE	missed	TRUE	no	no	no	yes	yes	yes	NA	2016-09-13	2017-07-31	458	NA	MISSED	NA	NA	904WPG	5	kaal	904WPG	2	kaal	within	KK	904-5 x 904-2	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1567	183	6	NA	2016-08-28	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	4	2016-09-01	2017-11-17	550.2	NA	NA	NA	171	904WPG	5	kaal	904WPG	2	kaal	within	KK	904-5 x 904-2	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1568	183	7	NA	2016-09-04	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-09-06	2017-10-06	316.8	NA	NA	NA	178	904WPG	5	kaal	904WPG	2	kaal	within	KK	904-5 x 904-2	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1569	183	8	NA	NA	yes	TRUE	no	TRUE	no	no	no	yes	no	NA	NA	NA	NA	NA	NA	""inflo broken""	""inflo broken 9-11-16""	NA	904WPG	5	kaal	904WPG	2	kaal	within	KK	904-5 x 904-2	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1570	183	9	NA	2016-08-18	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-08-23	2017-08-15	487.3	NA	NA	NA	161	904WPG	5	kaal	904WPG	2	kaal	within	KK	904-5 x 904-2	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1571	183	10	NA	2016-09-06	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-09-08	2017-08-18	358.9	NA	NA	NA	180	904WPG	5	kaal	904WPG	2	kaal	within	KK	904-5 x 904-2	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1572	183	11	NA	2016-09-08	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	3	2016-09-11	2017-08-18	805.9	NA	NA	NA	182	904WPG	5	kaal	904WPG	2	kaal	within	KK	904-5 x 904-2	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1573	183	12	NA	2016-08-25	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-08-30	2017-07-31	447.4	NA	NA	NA	168	904WPG	5	kaal	904WPG	2	kaal	within	KK	904-5 x 904-2	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1574	183	13	NA	2016-08-25	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	3	2016-08-28	2017-08-03	519.2	NA	NA	NA	168	904WPG	5	kaal	904WPG	2	kaal	within	KK	904-5 x 904-2	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1575	183	14	NA	2016-08-14	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-08-16	2017-08-04	748.5	NA	NA	NA	157	904WPG	5	kaal	904WPG	2	kaal	within	KK	904-5 x 904-2	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1576	183	15	NA	2016-08-11	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-08-16	2017-08-04	592.5	NA	NA	NA	154	904WPG	5	kaal	904WPG	2	kaal	within	KK	904-5 x 904-2	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1577	183	16	NA	2016-08-28	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-08-30	2017-07-31	545.1	NA	NA	NA	171	904WPG	5	kaal	904WPG	2	kaal	within	KK	904-5 x 904-2	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1578	183	17	NA	2016-08-28	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-08-30	2017-07-31	675.1	NA	NA	NA	171	904WPG	5	kaal	904WPG	2	kaal	within	KK	904-5 x 904-2	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1579	183	18	NA	2016-09-06	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-09-11	2017-08-18	778.4	NA	NA	NA	180	904WPG	5	kaal	904WPG	2	kaal	within	KK	904-5 x 904-2	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1581	184	1	NA	2016-08-28	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	4	2016-09-01	2017-11-08	657.9	NA	NA	NA	171	904WPG	5	kaal	904WPG	3	kaal	within	KK	904-5 x 904-3	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1582	184	2	NA	2016-08-16	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-08-21	2017-08-16	494.5	NA	NA	NA	159	904WPG	5	kaal	904WPG	3	kaal	within	KK	904-5 x 904-3	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1583	184	3	NA	2016-09-01	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-09-06	2017-09-28	561.7	NA	NA	NA	175	904WPG	5	kaal	904WPG	3	kaal	within	KK	904-5 x 904-3	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1584	184	4	NA	2016-09-04	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	4	2016-09-08	2017-08-18	648.3	NA	NA	NA	178	904WPG	5	kaal	904WPG	3	kaal	within	KK	904-5 x 904-3	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1585	184	5	NA	2016-08-02	yes	TRUE	yes	TRUE	yes	yes	yes	no	yes	yes	3	2016-08-05	2017-08-08	442.8	NA	NA	NA	145	904WPG	5	kaal	904WPG	3	kaal	within	KK	904-5 x 904-3	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1586	184	6	NA	NA	yes	TRUE	no	TRUE	no	no	no	no	yes	yes	NA	2016-12-19	2017-08-24	707	""first flower""	nothing written	first inflo collected	NA	904WPG	5	kaal	904WPG	3	kaal	within	KK	904-5 x 904-3	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1587	184	7	NA	2016-09-04	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	7	2016-09-11	2017-08-17	413.4	NA	NA	NA	178	904WPG	5	kaal	904WPG	3	kaal	within	KK	904-5 x 904-3	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1588	184	8	NA	2016-09-15	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-09-20	2017-09-13	753.5	NA	NA	NA	189	904WPG	5	kaal	904WPG	3	kaal	within	KK	904-5 x 904-3	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1589	184	9	NA	2016-09-22	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	7	2016-09-29	2017-09-13	845.2	NA	NA	NA	196	904WPG	5	kaal	904WPG	3	kaal	within	KK	904-5 x 904-3	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1590	184	10	NA	2016-09-11	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	4	2016-09-15	2017-08-17	742.8	NA	NA	NA	185	904WPG	5	kaal	904WPG	3	kaal	within	KK	904-5 x 904-3	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1591	184	11	NA	2016-09-04	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-09-06	2017-10-06	438.7	NA	NA	NA	178	904WPG	5	kaal	904WPG	3	kaal	within	KK	904-5 x 904-3	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1592	184	12	NA	2016-09-11	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-09-13	2017-07-27	534.6	NA	NA	NA	185	904WPG	5	kaal	904WPG	3	kaal	within	KK	904-5 x 904-3	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1593	184	13	NA	2016-08-30	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-09-04	2017-11-08	590.9	NA	NA	NA	173	904WPG	5	kaal	904WPG	3	kaal	within	KK	904-5 x 904-3	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1594	184	14	NA	2016-09-20	yes	TRUE	yes	TRUE	yes	yes	no	no	yes	yes	5	2016-09-25	2017-08-18	443.4	NA	NA	NA	194	904WPG	5	kaal	904WPG	3	kaal	within	KK	904-5 x 904-3	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1595	184	15	NA	2016-08-30	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-09-01	2017-11-28	690	NA	NA	NA	173	904WPG	5	kaal	904WPG	3	kaal	within	KK	904-5 x 904-3	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1596	184	16	NA	2016-09-04	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	4	2016-09-08	2017-08-18	697.9	NA	NA	NA	178	904WPG	5	kaal	904WPG	3	kaal	within	KK	904-5 x 904-3	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1597	184	17	NA	2016-09-01	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-09-06	2017-09-28	575.4	NA	NA	NA	175	904WPG	5	kaal	904WPG	3	kaal	within	KK	904-5 x 904-3	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1598	184	18	NA	NA	yes	TRUE	no	NA	yes	yes	yes	no	no	NA	NA	NA	NA	NA	NA	nothing written	no survival info - checked - no infl biomass - ask Steve  check VOCs. found in Rm 11	NA	904WPG	5	kaal	904WPG	3	kaal	within	KK	904-5 x 904-3	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1599	184	19	NA	2016-09-04	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-09-06	2017-10-06	655.8	NA	NA	NA	178	904WPG	5	kaal	904WPG	3	kaal	within	KK	904-5 x 904-3	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1600	184	20	NA	2016-09-06	yes	TRUE	yes	TRUE	yes	no	no	no	yes	yes	2	2016-09-08	2017-08-18	587.3	NA	NA	NA	180	904WPG	5	kaal	904WPG	3	kaal	within	KK	904-5 x 904-3	kaal.within	kaal.within.904WPG.5	904WPG.5	kaal904WPG
1602	185	1	NA	2016-09-06	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-09-11	2017-08-17	692.5	NA	NA	NA	180	904WPG	5	kaal	3587WP	7	kaal	between	KK	904-5 x 3587-7	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1603	185	2	NA	2016-09-06	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	9	2016-09-15	2017-08-17	808.7	NA	NA	NA	180	904WPG	5	kaal	3587WP	7	kaal	between	KK	904-5 x 3587-7	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1604	185	3	NA	2016-08-28	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	4	2016-09-01	2017-11-17	256	NA	NA	NA	171	904WPG	5	kaal	3587WP	7	kaal	between	KK	904-5 x 3587-7	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1605	185	4	NA	2016-08-23	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-08-28	2017-08-03	590.9	NA	NA	NA	166	904WPG	5	kaal	3587WP	7	kaal	between	KK	904-5 x 3587-7	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1606	185	5	NA	2016-08-09	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-08-11	2017-08-08	784.6	NA	NA	NA	152	904WPG	5	kaal	3587WP	7	kaal	between	KK	904-5 x 3587-7	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1607	185	6	NA	2016-09-13	yes	TRUE	yes	TRUE	yes	yes	no	no	yes	yes	5	2016-09-18	2017-08-31	478.5	NA	NA	NA	187	904WPG	5	kaal	3587WP	7	kaal	between	KK	904-5 x 3587-7	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1608	185	7	NA	2016-09-01	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	3	2016-09-04	2017-10-24	372.6	NA	NA	NA	175	904WPG	5	kaal	3587WP	7	kaal	between	KK	904-5 x 3587-7	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1609	185	8	NA	2016-08-28	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	4	2016-09-01	2017-11-17	598.7	NA	NA	NA	171	904WPG	5	kaal	3587WP	7	kaal	between	KK	904-5 x 3587-7	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
1610	185	9	NA	2016-08-30	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-09-01	2017-11-07	252.8	NA	NA	NA	173	904WPG	5	kaal	3587WP	7	kaal	between	KK	904-5 x 3587-7	kaal.between	kaal.between.904WPG.5	904WPG.5	kaal904WPG
